GroupHUMAN_GBM_CSC	GroupHUMAN_GBM	GroupHUMAN_HSC	GroupHUMAN_MACROPHAGES	GroupHUMAN_MONOCYTES	GroupHUMAN_GRANULOCYTES	GroupHUMAN_ESC	GroupHUMAN_IPSC	GroupHUMAN_B_CELLS	GroupHUMAN_NEUTROPHILS	GroupHUMAN_T_CELLS	GroupHUMAN_CD4	GroupHUMAN_CD8	GroupHUMAN_NK_CELLS	GroupHUMAN_DENDRITIC_CELLS	GroupHUMAN_DENDRITIC_CELLS_pDC	GroupHUMAN_FIBROBLASTS	GroupHUMAN_ASTROCYTES	GroupHUMAN_OLIGODENDROCYTES	GroupHUMAN_NEURAL_STEM_CELLS	GroupHUMAN_BREAST_CANCER	GroupHUMAN_AML_KASUMI_CELLS	W_1	W_2	W_3	W_4	W_5	W_6	W_7	W_8	W_9	W_10	W_11	W_12	W_13	W_14	W_15	W_16	W_17	W_18	W_19	W_20	W_21	W_22	W_23	W_24	W_25	W_26	W_27	W_28	W_29	W_30	W_31	W_32	W_33	W_34	W_35	W_36	W_37	W_38	W_39	W_40	W_41	W_42	W_43	W_44	W_45	W_46	W_47	W_48	W_49	W_50
SRR3392362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.213547454393241	-0.104079738750053	-0.114720884562593	0.0734306186439511	0.0457037468542348	-0.0799129230496391	0.0862217696179625	-0.0671906923556943	0.0288560523426247	0.106273546496599	0.145013236096711	-0.172576496611477	-0.00243254387663681	-0.0583794674762581	0.150845982763995	-0.0114233958057156	0.177436511280048	0.020101884552268	-0.128041098790134	-0.0899678881407325	-0.0117189372332461	-0.243053931096992	-0.188448419956553	-0.113011656216401	-0.0414406593899971	0.0124314594870562	-0.0616485116527965	0.0220813393376572	0.0344309624111447	-0.0166521926018525	0.0122822346801241	0.0245978582829872	-0.0867798989893879	0.0433099985339117	-0.0253080320853584	0.0344395979562982	-0.0923936215875731	0.0677484016360645	0.0227192365538873	-0.068763122664164	0.121001695531	0.00488508875574369	0.0148971174750463	0.0500073673399349	0.0152684809690769	-0.0373529061705403	-0.0312576391412816	0.0117936614055024	-0.000623295297741647	0.036154032619639
SRR3188079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.336388672826904	-0.0831863489620736	-0.085509318839628	0.0868875105070146	0.197747795148821	0.112311783904048	0.036033582498975	-0.0137426925520557	0.0762493180032623	0.164400766771306	0.145051242060106	-0.0230604986052386	-0.0193051715955246	-0.0570455535817059	-0.198590568144065	-0.0566617453105789	-0.0324197734201784	0.121803827248396	-0.128313861206469	-0.127677012736868	0.0793150914782327	-0.2260214885362	-0.285216364439754	-0.0249217982156854	-0.00110224414833778	0.00492791190399729	-0.0621451692430747	-0.0218999476876404	0.0740181965205899	-0.0481967822243679	-0.0399246059432613	0.0370352845984404	-0.0670124128665516	0.046838282512255	0.0345934257968041	0.0221670430408139	-0.0905178201720696	0.0566740926479844	0.0285722922624428	-0.0210554796805508	0.100752252965783	-0.0412311186898002	0.0274057447601112	-0.0812706570503073	-0.0702527098885962	-0.0180962363032349	-0.0502257643149148	0.0317700883893836	-0.119155240681785	0.0750254045461165
SRR3188080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.344497297705551	-0.0729032454220484	-0.0948406820032515	0.0805393654649591	0.211860524895713	0.105058060951013	0.047126617060298	-0.0148687800745778	0.0778845051036161	0.167452419591233	0.154228766360883	-0.0272797373000179	-0.0220977456541067	-0.0538930383134492	-0.200093621514875	-0.0627861455693661	-0.0340396883798742	0.124894753117163	-0.127258898850185	-0.12877531000201	0.0703866008482077	-0.222116493697003	-0.327343529835413	-0.0254077484375653	-0.00246423482047643	0.000711687033252214	-0.071529219754194	-0.024536842720807	0.0757890352344817	-0.0626046247508581	-0.0551502099300097	0.02412248182541	-0.0666248455376345	0.0521016046644264	0.0500277576431656	0.00885242616535939	-0.0957350642691107	0.0467754536738569	0.0360011748416173	-0.0259099109656263	0.126866276486676	-0.0679577467201264	0.0141329236236064	-0.132361198246662	-0.112508401124564	0.00267940605250805	-0.0553404485541242	0.0447150426020204	-0.165946784327688	0.103028602627324
SRR3188081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.304524743662797	-0.073734989139651	-0.0491329383072194	0.0904277393848639	0.222224870506604	0.101753388692836	0.0307593701839829	-0.0138306361311311	0.0726874420671043	0.176398942699797	0.155136368245211	-0.0720632381587023	-0.00916197771939989	-0.0506275676636686	-0.214911831332218	-0.0824761692017299	-0.0648077503657349	0.130812684461854	-0.147814576560804	-0.130566839709863	0.0850515087720039	-0.203394468274099	-0.309937305464245	-0.00455193310958768	0.0154470784411882	0.0100682607742919	-0.0401875648041512	-0.068272250792418	0.0681573394247557	-0.0823214480819407	-0.0468068016451801	0.0469195764416331	-0.0775760160861009	0.0273696356585236	0.0432949660742967	0.0117648583178817	-0.111472213425305	0.0608047254235967	0.0559879151155817	-0.0284778708862462	0.144626543689706	-0.0938546510901909	0.0144335143220975	-0.14622595931506	-0.120363464170035	-0.0134670463519673	-0.0470643295439138	0.0526072363090137	-0.156529354730658	0.0855706587607021
SRR3350923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.326389178558087	-0.106877552079931	-0.213974621238669	0.0727855020188649	0.0836584854128072	0.0947036926000097	-0.00572005964822189	-0.0706503328334188	0.114757186246222	0.0529734276938337	0.197437732829445	0.0115263375387314	-0.0499649495759216	0.0390996402690843	-0.0162830602896308	0.0631712970832194	0.0579228652964152	0.183021713001504	-0.0438125006506953	-0.108972232774436	-0.0520099183193337	-0.198569949199785	-0.162255175650224	-0.0947981342725083	-0.0709899950997381	0.053544834290008	-0.0571929918928006	0.0533508521709338	0.00856206373771725	0.0487433224407689	0.0787395726974275	0.037209786308524	-0.0849742935974574	0.00867950738987766	-0.077854393192395	0.046978258390389	-0.131486907116463	0.104887388959171	-0.0649062612173251	-0.00930996217650926	0.061877442186398	0.122198353610773	0.0805598795418729	-0.104455310651038	0.0289421671854549	0.0248462602147863	-0.117904081747082	0.0795139226097386	0.0752954717309039	-0.0360011353412236
SRR3350925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.306270269728769	-0.1006400558582	-0.207478013775441	0.0735643617704989	0.0786231836260215	0.0867904142075697	0.000482354063602479	-0.065380763796498	0.118120346059781	0.053479374845933	0.189758332126778	0.0181278049072784	-0.0462930249821091	0.0401184707253577	-0.020826606338056	0.0584648975436882	0.052351403979254	0.166717954979439	-0.0480690148295714	-0.104559800898241	-0.0547000021440761	-0.204745103790467	-0.163738233173206	-0.091523454055582	-0.0730887699236015	0.0588311502134261	-0.0482998218451872	0.0497045221837308	-0.00214607507459939	0.0437900645470631	0.0734607223673043	0.0345213591077143	-0.0758660703169731	0.00482141189644861	-0.0633730648238775	0.0412304030501783	-0.133273631976818	0.10063853656606	-0.0552052901791193	-0.00842609874961398	0.0692885555726294	0.112665488994377	0.0740975843424744	-0.0939044199635613	0.0254724498390445	0.0222249502085684	-0.103641835824454	0.0730631302149619	0.0802364408597483	-0.0319722308140652
SRR3350927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.315096633522289	-0.100727612914632	-0.210373930250601	0.067972487009601	0.083679896655942	0.0853391355899429	-0.000627640707887562	-0.0671845192368079	0.117304521769019	0.0453307815896068	0.195347712281388	0.0136811083519758	-0.0464735113903643	0.0430887298246322	-0.0167968419187505	0.0682205933446257	0.05958559512097	0.178863101601464	-0.0391017659202003	-0.0954892589754893	-0.0538869197652662	-0.199336159623007	-0.16998781182241	-0.0927939389168715	-0.0770209310191607	0.0558304418025665	-0.0538126419496408	0.0505181597184111	0.00443256430426847	0.0452047071710276	0.079118023001951	0.0388005363711073	-0.0820463922391553	0.00904304026185674	-0.0703045275698374	0.0395349110082487	-0.12756490112608	0.106305151844282	-0.0617371590421722	-0.00602507210667529	0.0650143179935335	0.113410896153645	0.0733952340847424	-0.104381433830477	0.0286714676208379	0.027799651536419	-0.107546652437396	0.0780778247822094	0.0750418068711752	-0.0340916878412008
SRR2927546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.419268891793507	-0.11363740987551	-0.287132766416621	0.0200293325331948	0.0805730301819655	0.0617078396005964	0.132944611706283	-0.0313803882856306	0.0907769461470372	0.129862635197631	0.116143900667786	0.111104359384267	-0.0142993906680551	-0.0870679954053424	-0.0306623388985347	0.151452875537476	0.183189844359396	-0.014522006612065	-0.230042924229091	-0.27751867751321	-0.235568053331049	0.106831034836216	-0.12199591334407	-0.102516838716831	0.258461354590065	0.0942920763269959	0.00207732562139832	-0.0577727673500958	0.0522632206565619	-0.0349545044314932	-0.00905343802925408	0.0361985856193459	-0.158253453721425	-0.0594716330338478	-0.00478555617695648	0.022187904812021	-0.100500910970547	0.076676923494036	0.0226881837992095	-0.0520301969121984	0.142865839604764	0.0224915463672166	0.0877706812539806	-0.0399692485159098	0.00732915540894209	-0.033965248554292	-0.0642409631803999	0.00729349064193494	-0.0419528752584188	0.0653501129552301
SRR2927547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.430611649479141	-0.121488977610729	-0.303482325792249	0.0180306632749992	0.0674092845652877	0.066225220376811	0.136279811593667	-0.0382784298400037	0.0893642898791956	0.128558885485604	0.110718590334611	0.121730045776006	-0.0101233387060908	-0.0934030222125625	-0.0258218026417045	0.151432927562192	0.193808443080135	-0.0208694639106323	-0.2351702261204	-0.280302517343798	-0.243079947133985	0.108451298768234	-0.11507751704487	-0.107342051345714	0.26156018208955	0.103129450140898	0.00158486573584384	-0.0556474485741911	0.044983679182319	-0.0328013797618779	-0.00839266334213634	0.0347069838513748	-0.153775160425253	-0.0596719821875679	-0.0086226424388473	0.0211659689855481	-0.10745250813048	0.078581537226163	0.0251196726292905	-0.0537316042483554	0.143703462189461	0.025349893700548	0.0911160581539361	-0.0354830525057235	0.00167070552392877	-0.0383744626103886	-0.0584815056698667	0.00317090779221689	-0.036068307618701	0.0656266204531244
SRR3182145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.377597597693458	-0.0953765326294924	-0.178200218022455	0.0466404184423086	0.125347953865139	0.124400183389584	0.0714220856862835	-0.0587371465874661	0.0834880896653247	0.100914382737982	0.108916699010797	0.0598369708447275	-0.00981413594682725	-0.0360996159524256	-0.118106050261178	0.0577126659031298	0.0393847124092861	0.0841102237100425	-0.0792113435576389	-0.0890869483224263	0.0187059226374717	-0.222198975670337	-0.206430041768653	-0.116493924919089	-0.0968489995790619	0.00683141805850705	-0.123043381979975	0.0791695030952567	0.0332348113471606	0.0337182929051811	0.0112353684607513	-0.002774869725643	-0.018730339223212	0.0339240417219473	-0.0212747161000644	0.0336755614419876	-0.05368824967162	0.0483666526256197	-0.0243155647307755	-0.035205316437005	0.095621122946662	0.0103245754666417	0.0776574266089891	0.00658558476483374	0.0343077198348416	-0.0407695669536517	-0.0407091138944528	-0.0136038477161741	0.0350523730994243	0.027293210841628
SRR3182155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.371284406707026	-0.0927331686393133	-0.182306491894487	0.0440669441598942	0.122895476740349	0.117353642271639	0.0726470370442154	-0.058821082822856	0.0839464303210614	0.0976708483101275	0.108674963344946	0.0613165716806126	-0.00714091532579699	-0.0306041978897838	-0.109916796321406	0.059459813129649	0.041473967506724	0.0867113343587211	-0.0733647179058789	-0.0873510880603121	0.0110969151322403	-0.218298028155115	-0.201428961936139	-0.118609722790726	-0.0988480080791818	0.0122430451430411	-0.124313059863899	0.0727745474921758	0.0333205172922262	0.0299370368272336	0.00845996146116179	-0.00497690346524131	-0.0153628481771466	0.0311164637636761	-0.0210592398653073	0.0335723094227621	-0.0563355576788179	0.0443266862791825	-0.0204987740680814	-0.0371763197614336	0.0936018710984959	0.0120755067298101	0.0717048110541699	0.00327022951526714	0.0374045778844891	-0.0409072920239918	-0.0388771108912405	-0.011510780708653	0.0302225908001623	0.0300550018587619
SRR3182165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.367208020144364	-0.0897709549035817	-0.171496264123238	0.0445423754492762	0.133578129985064	0.115614696656343	0.0718719325209162	-0.0586972017012563	0.0814207486900087	0.106440359279313	0.113473218263255	0.0494151436195467	-0.00496714337918695	-0.0360168580545321	-0.11822533746997	0.0532035474783527	0.0333935195124283	0.0896346147230096	-0.0721563693999356	-0.090953953925314	0.0161002538036441	-0.209216753055782	-0.206567450167938	-0.111680142415384	-0.0897269586811988	0.00529959963337289	-0.118729196082873	0.071666490394834	0.0330470624792606	0.0263320170361968	0.00898531295818372	0.00060487333375941	-0.0180690800070878	0.0400403087955572	-0.0205999562695094	0.028177978662463	-0.059680725397031	0.0458282990198587	-0.0149860392715812	-0.0396240301779262	0.101176961328553	0.00588868625107449	0.0699844934930259	-0.00448680883941921	0.0254762666312346	-0.0395933713374498	-0.0376095445564018	-0.00904839863792447	0.0272138222406297	0.0310146672337319
SRR3986921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.323722138287674	-0.0959089251328304	-0.223857355392127	0.0754392795082315	0.0886362408281661	0.0792267079058179	-0.0139839372953733	-0.0566709288996272	0.102509580233599	0.0461912833055749	0.136482949795379	0.0511376344042721	-0.0352457488958555	0.0332382073505328	-0.0311374933544229	0.0239563562131033	0.0286197293598509	0.0827580956389772	-0.0427130298067019	-0.0637015198124465	-0.0167679513210961	-0.203923735873064	-0.135361464559612	-0.0862274584453281	-0.0666839007198856	0.0234921646875693	-0.029754218735931	0.0224029757125854	0.00164260629402361	0.0077329101842103	0.0309282395593646	0.0334433325161855	-0.101061826791736	0.0384168461439859	-0.0538840720966714	0.0280315833029632	-0.150426988638333	0.081193235326263	0.0135258802567399	-0.0627216005152955	0.120760511359774	0.0379808613097722	0.0399981302275803	0.0294130198487922	0.0214258389798751	0.002121499093117	-0.0427268111019312	0.0210308749811804	0.0636384860940037	0.0247344591488144
SRR3986933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.317160495755829	-0.093493321828906	-0.224816578155176	0.0759915236703027	0.0838339093150394	0.0724876897777165	-0.00896529764035312	-0.0531475498278833	0.104991624150913	0.0426349993495936	0.13383742512032	0.0565313348701547	-0.0345814805193021	0.0380849765378073	-0.0352400449006278	0.020475762812756	0.0289029973333338	0.0765781997777966	-0.0449786451186397	-0.0592478332971089	-0.0241011167434188	-0.207937429298174	-0.141536127316005	-0.0919590384923056	-0.0666624358306399	0.0250583313676964	-0.0302134053775691	0.0180791125369336	0.00128333630775013	0.0035510455277326	0.0287734177862019	0.0290180197579571	-0.0939440560798309	0.0311675545377062	-0.0474740232065044	0.0285393600337376	-0.148614327074203	0.0768048887965998	0.0139037949212291	-0.0645333536850592	0.1241166196011	0.0386429846927605	0.0354113270480908	0.0319641978206006	0.0230402641331837	0.00012900380721028	-0.0393542817426423	0.0155322164546967	0.0619142712799236	0.0281426211547776
SRR3986945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.326871912006237	-0.0980299013273047	-0.224365080846231	0.0792597397996983	0.0890299185091335	0.0847696795084799	-0.0176712346461839	-0.0543463231340261	0.102465203980866	0.0506583816870644	0.138629329051282	0.0513703343333306	-0.0360200999624613	0.0326794493139173	-0.0329837335359219	0.0187269716036584	0.0304970070079347	0.0878851749728844	-0.0436719254411584	-0.0658937177636635	-0.0143019576186397	-0.2078201653699	-0.138325388022378	-0.0907475404713438	-0.0692847349524301	0.0290100441344882	-0.0298370601355337	0.0236811043226265	-0.000352686683337343	0.00643300065985203	0.0309022334816355	0.0324652604134592	-0.10239420584506	0.040001948520209	-0.0507538501127594	0.0313249710349417	-0.144895026368011	0.082899728924242	0.0148471127660555	-0.0646089816921593	0.120067868964994	0.0400834649906557	0.0409795218604227	0.0273727260799598	0.0192559243550034	0.000143070622068718	-0.0461660545625039	0.0239639869624753	0.0623016102820471	0.0234968253499521
SRR2218135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.404285094104041	-0.102506338866962	-0.228503555950135	0.0872394215540321	-0.118588148344904	-0.111059742408952	0.0745220267706276	-0.0779461443396623	0.182167007560451	0.111997590556582	0.0714507096475772	-0.104713320763356	-0.0754658237200141	-0.0895819088954373	-0.233935233158346	0.0693764778487253	0.0505817936619038	0.0140947203708105	-0.0685274659754845	-0.0979496577068181	0.0818294412685443	-0.181064211576043	-0.136637098957769	-0.101781518120513	-0.018195244286489	-0.0304364783362641	-0.0139240356488273	0.0165424917274283	0.0219447322593696	-0.023876790489226	-0.00721606733386325	0.0255290372702509	-0.110398576653264	-0.0127179527662486	0.0302472684854721	0.0948056170556195	-0.0730302492110931	0.0953296746924072	0.0179076466523093	-0.0588056147363732	0.114593204218722	0.0332865953009064	0.0614580428157427	0.0850321143609195	0.0180830987438577	-0.0348124618038524	-0.0180376608680646	-0.0410746274949341	-0.0186575747876327	0.0556153076403374
SRR2218136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.411030180278307	-0.103079061507526	-0.227870281504116	0.0867695877831098	-0.118821424245946	-0.109523243756473	0.0767446872871924	-0.078884694229086	0.183926116429633	0.113364017744755	0.0719215460419139	-0.109926854528321	-0.075823357357506	-0.0921161569374097	-0.237724862708986	0.0780625830221377	0.0528979365360876	0.0130958886915286	-0.0695278252599177	-0.0933456803146314	0.084949602907875	-0.174763194839303	-0.134416748599625	-0.0968065366582271	-0.0195965514659579	-0.0307168231549495	-0.0103219872011166	0.0144683293426601	0.0226182990642694	-0.0243678038185992	-0.00531201577035483	0.0272501423167059	-0.115061506437478	-0.0101813925599535	0.0242940961396775	0.100002681424462	-0.0702151840398182	0.102251913667517	0.0145665525788385	-0.0585078180807881	0.103533635741172	0.0356977504357645	0.0681742387800121	0.0921565861969568	0.024138411767328	-0.0361705555046945	-0.0208373199818258	-0.0333106126128996	-0.0220566715269532	0.0566196761180903
SRR3073499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.393415944199058	-0.102815256527824	-0.244398076309493	0.0446171454048211	0.107288708819051	0.0847357296862302	0.0911692801814293	-0.0296905938212257	0.114874130645185	0.0504770347809048	0.127991438172442	0.115860314997298	-0.0177554932328926	-0.00452732890443644	-0.102095742942841	0.0334999165933626	0.0826025718639404	0.0698203664943195	-0.0992765879775478	-0.0657753261041664	-0.0344928018994729	-0.212484436929109	-0.23834799896823	-0.0945614300471112	-0.052916762244085	0.00216965091619773	-0.0823327840334611	0.0554867604361228	0.0345762065644587	0.000294573084634829	-0.0128484873351507	-0.006039414033365	-0.0613202277102201	0.0146986585800799	-0.0205874453839397	0.0673004285756827	-0.0538949810123409	0.0855147526908745	0.0226070577279872	-0.0988796564106448	0.0859918779767474	0.0762389552700725	-0.0247414208949294	0.139967903936136	0.114298090084284	-0.0857643333571168	0.0200735346194313	-0.0549211362463846	0.00325078555177851	0.0662994658054273
SRR3073500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.369544907238078	-0.0855199649921973	-0.252774272533608	0.0383100686579134	0.093856613386385	0.0753830663642301	0.109060997473516	-0.0367299344887079	0.115791676821719	0.0546774537819967	0.101612245683423	0.12298161058919	-0.0257386758417855	0.00574177165485754	-0.0767350365991059	0.0426010153037954	0.0811986066870405	0.0619059709887232	-0.0842090235326847	-0.0597473607791367	-0.0446340021175406	-0.208094307686453	-0.22668227177427	-0.0886784715259271	-0.0562673783427519	0.00260049080284396	-0.0925073032467097	0.0604164292340078	0.0343286336257401	0.0055172376992012	-0.0213648372837039	-0.011642548950767	-0.0439340304616962	0.0259122967612941	-0.0226838362837601	0.058131008996185	-0.0741092616395014	0.0770372591549575	0.0249781297179814	-0.0931339267338	0.0761193669059395	0.0750268473974245	-0.0125246828105354	0.135376747930142	0.104294218593128	-0.0810881070925283	0.0273977669254754	-0.065856637969249	0.0215769123266217	0.058185365987636
SRR3073501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.38195783097793	-0.088374683146239	-0.223627142768785	0.050554925563905	0.127196123166039	0.0836294417219206	0.0915747068175785	-0.0346023399312234	0.108182558886155	0.076628639782663	0.113791556596344	0.0922516602538026	-0.024682619174154	-0.00558604148470707	-0.0924099186008846	0.0245729898837771	0.0650987975706198	0.0774909966097185	-0.0894351659737434	-0.0720659787365448	-0.0302043521162877	-0.195682891607345	-0.219866301524567	-0.0848153785934972	-0.0491895557286597	-0.00170940187946845	-0.082068826250628	0.0517904432883744	0.0335923955964533	-0.000739606033879555	-0.0140345790999979	-0.00130729810228814	-0.0544242123210141	0.0297647005920101	-0.0207889294133553	0.0562807160793106	-0.0742405231316561	0.0763485101627383	0.0281160502354799	-0.0927536922212814	0.0790331471762268	0.0630359661467735	-0.0174049515272861	0.121697264969939	0.0962281448698924	-0.0736175017858055	0.0220299558251541	-0.0474100929574166	0.00275186897793654	0.0615685233679669
SRR3089084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.345677337303625	-0.101373474453263	-0.226241843490027	0.0452517284990105	0.117752082346212	0.0864392024180991	0.000245240275027169	-0.0303876677585666	0.0951728206216328	0.0216151528481378	0.1717880085936	0.0646646813312683	0.0174153998406802	0.0442307678328023	-0.0725989863909581	0.0627376161002483	0.0807023319100139	0.0893590679604763	0.012716772281488	-0.0427478375599737	-0.0382488676782953	-0.186676704604341	-0.173747580308715	-0.0704801119039998	-0.0266229435925876	0.000815964063019049	-0.0954213482230188	0.0440088680296997	0.0806297815765825	0.02933921740831	0.0257235068573853	0.0415449234744723	-0.0999711385769777	0.0330069232186645	-0.0457218074516474	0.00539099395492001	-0.0326043656122769	0.0414648551948713	0.00587893934796877	-0.103679470103569	0.141582009244042	0.0054490851740976	-0.0805510196115974	0.0717494138435178	0.121513821173341	0.00112752805808141	0.00968636102329728	0.00483663380727994	-0.0358213177146695	0.100040990858341
SRR3089085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.33188870296472	-0.09771110042207	-0.222765440596878	0.0452113620023741	0.118621877696452	0.0777477147574877	0.00150859679019835	-0.0237732525145672	0.0977548409343252	0.019952849741727	0.172041332844261	0.0604274625135385	0.0156794545012033	0.0454885887949127	-0.0684295058335649	0.0676954332279628	0.0723689180641752	0.0931233261804947	0.0126529228257512	-0.0394898262741052	-0.0434169331418639	-0.178977312214715	-0.173925424203078	-0.06916748517951	-0.0249923980008485	0.00510322424740084	-0.100476840370021	0.0365741483373035	0.088128195142196	0.0258743053052637	0.0209402094067811	0.0411400522865237	-0.100785743594897	0.0331461515589047	-0.0436800569276367	-0.000721146316120289	-0.0267336519134833	0.0375989526479805	0.00343741031628899	-0.103539506522861	0.143481771105016	0.00117270543047346	-0.0861568493033319	0.066709782198475	0.120480799748554	-0.00408339493407278	0.00585128289669149	0.00793136004543967	-0.0417026596390334	0.101433014905494
SRR3089086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.334164942110921	-0.103373653186089	-0.227463192423957	0.0475878946686975	0.109111913855718	0.0839361951041793	-0.00173487193144777	-0.0328901221475967	0.0933067453758309	0.0245090087489423	0.168136152582168	0.0629455267963805	0.0223641262390071	0.0441928710530533	-0.0652628904384615	0.063972246064306	0.0757086257468772	0.0887958180098394	0.018876690469665	-0.0348603031289907	-0.0358150832888988	-0.180737321509147	-0.162471489974133	-0.076089385174716	-0.0283678930144697	-0.0037341702796678	-0.0886846833165371	0.0502135758828058	0.0720902595564735	0.0349315408944447	0.024734777253306	0.038829471685268	-0.101876156473188	0.0363765411199795	-0.0428005434436393	-0.000936327489656591	-0.0443700812106357	0.0397392518689093	0.0101269981542943	-0.102029639021812	0.141338050727837	-0.00171841942307091	-0.0746617888137602	0.0702344705917914	0.111335737787008	0.00263617188616911	0.0065436207796478	0.00665584263515298	-0.036450638203823	0.101192671689294
SRR3089087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.331319665505649	-0.10720230729213	-0.220300746897908	0.0528027219248177	0.102538489147526	0.0915276029188304	-0.00266270662390678	-0.0329070701827656	0.0895027148984057	0.03471628398273	0.169137555662674	0.0644424229315432	0.0263611980041496	0.0357193141389835	-0.073823321717328	0.0562409672829286	0.0740622443976007	0.0880581240921039	0.0106249079611776	-0.0468567396665755	-0.0285057352279089	-0.184756774451342	-0.157216039163825	-0.0762191997413433	-0.0272418892282685	0.000531844182114038	-0.0879898974855226	0.0502686576217502	0.071743462133912	0.0368390469800513	0.0266813553633658	0.0407723980106384	-0.0956150621444761	0.033015040120802	-0.0424353925896723	0.00166172239869132	-0.0469513987900331	0.0399737172432348	0.0130592003877611	-0.0972719466720683	0.132311649977274	0.00724003462411515	-0.0654226468802574	0.0692182211763337	0.109457577016118	-0.00220120094416339	0.00678730282821998	0.00275224316012347	-0.0287610961274351	0.095847509635338
SRR3583291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.345922697925389	-0.106288386552044	-0.185400373140555	0.0505699797589208	0.0875305843278174	0.0820099825096288	0.0790963069121264	-0.0622806280678849	0.0976755375816137	0.0868394617415138	0.170123666272958	0.0545880078017169	-0.0115718414333811	-0.012153893145541	-0.0811117587503214	0.0769456483753121	0.0596598240766374	0.144083088959949	-0.061777489213608	-0.088006063249457	-0.0200517850455906	-0.224167832035285	-0.194925101074876	-0.120124694267315	-0.0859874190133267	0.0224726869917441	-0.0906110250563044	0.0831267622932031	0.00994517142060967	0.0465567658501163	0.032302658125602	0.00278531500971672	-0.0338005640937519	0.0228861187736896	-0.0454599744670394	0.0597803961146192	-0.0825068892595762	0.0962993311890639	-0.0262253334947311	-0.0379509514927061	0.0716472013021391	0.105254120520118	0.0564777248291089	-0.0321234520404332	0.0161249002637514	-0.0194033438490026	-0.0553718435164136	0.0240762633756849	0.0446069730689824	-0.00796952231903255
SRR3583293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.334748453925392	-0.108961383786358	-0.183313774655596	0.0411382775415245	0.0510251075168725	0.0682560794245777	0.0931011478677029	-0.0725430492727214	0.101115987410963	0.12187805180898	0.157774257466781	0.0423820305272577	-0.0174130051343804	-0.0504769581652716	-0.0475975554190328	0.147459648705451	0.0850204790016273	0.0832852638712512	-0.151620028629759	-0.164503145955131	-0.125807230964937	-0.0985353133140736	-0.137003383819949	-0.118682851200902	0.0435353595361939	0.0580139984508416	-0.0117722147676609	0.027791520030797	-0.00738619697305833	0.028720962344752	0.0664101365610821	0.0247190488105357	-0.072545585632005	-0.0286265493296131	-0.0202301236866778	0.00395619568801098	-0.151670666788037	0.0848162918342837	0.00538996886206696	-0.00639434023054769	0.120770653409042	0.0553539683801905	0.135533255932889	-0.106992289658741	-0.0498483226973859	-0.000576760569051317	-0.0870946385359238	0.0107261813781346	0.0274854360987913	0.00191512401992099
